,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,61,90,Pm,0, ,5/2, ,28.40,4,h,102240,144,B-,100, , , , , , , , ,1.8, ,1.9, 
2,61,90,Pm,85.119,0.007,7/2, , , , , , , , , , , , , , , , , , , , 
3,61,90,Pm,116.794,0.006,5/2, ,89,15,ps,0.000000000089,0.000000000015, , , , , , , , , , , , , , 
4,61,90,Pm,175.075,0.006,7/2,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
5,61,90,Pm,197.272,0.01,9/2, , , , , , , , , , , , , , , , , , , , 
6,61,90,Pm,255.692,0.007,3/2, ,0.93,2,ns,0.00000000093,0.00000000002, , , , , , , , , , ,1.77, , , 
7,61,90,Pm,261.157,0.023,9/2, , , , , , , , , , , , , , , , , , , , 
8,61,90,Pm,324.682,0.008,5/2, , , , , , , , , , , , , , , , , , , , 
9,61,90,Pm,329.6,0.1,11/2, , , , , , , , , , , , , , , , , , , , 
10,61,90,Pm,343.8,0.1,11/2, , , , , , , , , , , , , , , , , , , , 
11,61,90,Pm,426.451,0.014,1/2,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
12,61,90,Pm,427.15,0.015,7/2, , , , , , , , , , , , , , , , , , , , 
13,61,90,Pm,486.7,0.1,13/2, , , , , , , , , , , , , , , , , , , , 
14,61,90,Pm,497.5,0.1,13/2, , , , , , , , , , , , , , , , , , , , 
15,61,90,Pm,507.885,0.011,5/2, , , , , , , , , , , , , , , , , , , , 
16,61,90,Pm,524.339,0.012,3/2, , , , , , , , , , , , , , , , , , , , 
17,61,90,Pm,532.057,0.016,7/2, , , , , , , , , , , , , , , , , , , , 
18,61,90,Pm,540.372,0.014,3/2,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
19,61,90,Pm,552,1,9/2, , , , , , , , , , , , , , , , , , , , 
20,61,90,Pm,577.402,0.012,5/2, , , , , , , , , , , , , , , , , , , , 
21,61,90,Pm,596,2,0, , , , , , , , , , , , , , , , , , , , 
22,61,90,Pm,597.1,0.2,15/2, , , , , , , , , , , , , , , , , , , , 
23,61,90,Pm,640.1,1,11/2, , , , , , , , , , , , , , , , , , , , 
24,61,90,Pm,657.6,0.2,15/2, , , , , , , , , , , , , , , , , , , , 
25,61,90,Pm,701,1,11/2, , , , , , , , , , , , , , , , , , , , 
26,61,90,Pm,719.2,0.9,7/2, , , , , , , , , , , , , , , , , , , , 
27,61,90,Pm,746.552,0.015,3/2, , , , , , , , , , , , , , , , , , , , 
28,61,90,Pm,755.569,0.018, 7/2, , , , , , , , , , , , , , , , , , , , 
29,61,90,Pm,773.599,0.019, 5/2, , , , , , , , , , , , , , , , , , , , 
30,61,90,Pm,781,0.8,7/2, , , , , , , , , , , , , , , , , , , , 
31,61,90,Pm,809.46,0.04, 7/2, , , , , , , , , , , , , , , , , , , , 
32,61,90,Pm,827.5,0.2,17/2, , , , , , , , , , , , , , , , , , , , 
33,61,90,Pm,840.966,0.014,3/2, , , , , , , , , , , , , , , , , , , , 
34,61,90,Pm,852.3,0.06,1/2, , , , , , , , , , , , , , , , , , , , 
35,61,90,Pm,852.994,0.015,5/2,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
36,61,90,Pm,853.9,0.2,17/2, , , , , , , , , , , , , , , , , , , , 
37,61,90,Pm,866,1,13/2, , , , , , , , , , , , , , , , , , , , 
38,61,90,Pm,870.58,0.05, 7/2, , , , , , , , , , , , , , , , , , , , 
39,61,90,Pm,874.71,0.02,3/2, , , , , , , , , , , , , , , , , , , , 
40,61,90,Pm,897.63,0.07, 5/2, , , , , , , , , , , , , , , , , , , , 
41,61,90,Pm,914.309,0.013,5/2, , , , , , , , , , , , , , , , , , , , 
42,61,90,Pm,943,3,7/2, , , , , , , , , , , , , , , , , , , , 
43,61,90,Pm,943.11,0.05, 5/2, , , , , , , , , , , , , , , , , , , , 
44,61,90,Pm,944.7,0.2,19/2, , , , , , , , , , , , , , , , , , , , 
45,61,90,Pm,957.89,0.06,5/2, , , , , , , , , , , , , , , , , , , , 
46,61,90,Pm,989.88,0.04,5/2, , , , , , , , , , , , , , , , , , , , 
47,61,90,Pm,998,3,5/2, , , , , , , , , , , , , , , , , , , , 
48,61,90,Pm,1010.71,0.09, 9/2, , , , , , , , , , , , , , , , , , , , 
49,61,90,Pm,1037,1,7/2, , , , , , , , , , , , , , , , , , , , 
50,61,90,Pm,1058,0.2,19/2, , , , , , , , , , , , , , , , , , , , 
51,61,90,Pm,1072.91,0.08,3/2, , , , , , , , , , , , , , , , , , , , 
52,61,90,Pm,1102,3,3/2, , , , , , , , , , , , , , , , , , , , 
53,61,90,Pm,1133.214,0.021,5/2, , , , , , , , , , , , , , , , , , , , 
54,61,90,Pm,1175.6,0.12, 7/2, , , , , , , , , , , , , , , , , , , , 
55,61,90,Pm,1183.27,0.04, 5/2, , , , , , , , , , , , , , , , , , , , 
56,61,90,Pm,1200.97,0.05, 5/2, , , , , , , , , , , , , , , , , , , , 
57,61,90,Pm,1205,5,11/2, , , , , , , , , , , , , , , , , , , , 
58,61,90,Pm,1222,2,1/2, , , , , , , , , , , , , , , , , , , , 
59,61,90,Pm,1239,0.2,21/2, , , , , , , , , , , , , , , , , , , , 
60,61,90,Pm,1245,3,0, , , , , , , , , , , , , , , , , , , , 
61,61,90,Pm,1262,3, 5/2, , , , , , , , , , , , , , , , , , , , 
62,61,90,Pm,1287.5,1,21/2, , , , , , , , , , , , , , , , , , , , 
63,61,90,Pm,1297.682,0.014,5/2, ,48,10,ps,0.000000000048,0.00000000001, , , , , , , , , , , , , , 
64,61,90,Pm,1312,3,0, , , , , , , , , , , , , , , , , , , , 
65,61,90,Pm,1330.39,0.08,5/2, , , , , , , , , , , , , , , , , , , , 
66,61,90,Pm,1355.81,0.1, 7/2, , , , , , , , , , , , , , , , , , , , 
67,61,90,Pm,1377,1,23/2, , , , , , , , , , , , , , , , , , , , 
68,61,90,Pm,1394.77,0.09,3/2, , , , , , , , , , , , , , , , , , , , 
69,61,90,Pm,1424.57,0.06,5/2, , , , , , , , , , , , , , , , , , , , 
70,61,90,Pm,1444.98,0.05,5/2, , , , , , , , , , , , , , , , , , , , 
71,61,90,Pm,1455,3,0, , , , , , , , , , , , , , , , , , , , 
72,61,90,Pm,1464,3,0, , , , , , , , , , , , , , , , , , , , 
73,61,90,Pm,1489,2,1/2, , , , , , , , , , , , , , , , , , , , 
74,61,90,Pm,1520,1,23/2, , , , , , , , , , , , , , , , , , , , 
75,61,90,Pm,1531, ,0, , , , , , , , , , , , , , , , , , , , 
76,61,90,Pm,1557,2,1/2, , , , , , , , , , , , , , , , , , , , 
77,61,90,Pm,1562.1,0.2, 5/2, , , , , , , , , , , , , , , , , , , , 
78,61,90,Pm,1570,4,0, , , , , , , , , , , , , , , , , , , , 
79,61,90,Pm,1584,2, 5/2, , , , , , , , , , , , , , , , , , , , 
80,61,90,Pm,1589.91,0.17, 5/2, , , , , , , , , , , , , , , , , , , , 
81,61,90,Pm,1617.82,0.05, 5/2, , , , , , , , , , , , , , , , , , , , 
82,61,90,Pm,1618.42,0.03, 5/2, , , , , , , , , , , , , , , , , , , , 
83,61,90,Pm,1639.63,0.09, 5/2, , , , , , , , , , , , , , , , , , , , 
84,61,90,Pm,1651.52,0.1, 5/2, , , , , , , , , , , , , , , , , , , , 
85,61,90,Pm,1673,2, 5/2, , , , , , , , , , , , , , , , , , , , 
86,61,90,Pm,1711,2,1/2, , , , , , , , , , , , , , , , , , , , 
87,61,90,Pm,1713.1,0.13, 5/2, , , , , , , , , , , , , , , , , , , , 
88,61,90,Pm,1721,1,25/2, , , , , , , , , , , , , , , , , , , , 
89,61,90,Pm,1734,2, 5/2, , , , , , , , , , , , , , , , , , , , 
90,61,90,Pm,1741.25,0.04, 5/2, , , , , , , , , , , , , , , , , , , , 
91,61,90,Pm,1762,3,0, , , , , , , , , , , , , , , , , , , , 
92,61,90,Pm,1779,1,25/2, , , , , , , , , , , , , , , , , , , , 
93,61,90,Pm,1793.68,0.2,5/2, , , , , , , , , , , , , , , , , , , , 
94,61,90,Pm,1795.13,0.08, 5/2, , , , , , , , , , , , , , , , , , , , 
95,61,90,Pm,1805.51,0.04, 5/2, , , , , , , , , , , , , , , , , , , , 
96,61,90,Pm,1809.8,0.04, 5/2, , , , , , , , , , , , , , , , , , , , 
97,61,90,Pm,1822.17,0.06, 5/2, , , , , , , , , , , , , , , , , , , , 
98,61,90,Pm,1848.57,0.07,5/2, , , , , , , , , , , , , , , , , , , , 
99,61,90,Pm,1853.7,0.04,5/2, , , , , , , , , , , , , , , , , , , , 
100,61,90,Pm,1854.5,0.08, 5/2, , , , , , , , , , , , , , , , , , , , 
