Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
54,79,Xe,0, ,3/2+, ,5.2475,5,d,453384,43.2,B-,100, , , , , , , , , , ,0.142, ,
54,79,Xe,233.221,0.015,11/2-, ,2.198,13,d,189907.2,1123.2,IT,100, , , , , , , , , , ,0.77, ,
54,79,Xe,262.702,0.006,1/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,529.872,0.003,5/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,607.87,0.17,5/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,680.254,0.009,3/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,743.752,0.016,9/2-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,875.328,0.009,7/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,911.45,0.03,3/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,928.52,0.2,15/2-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1052.297,0.017,5/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1071.04,0.17,7/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1169.52,0.2,13/2-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1236.449,0.005,7/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1298.233,0.005,5/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1350.38,0.017,5/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1386.153,0.008,7/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1589.94,0.03,5/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1609.3,0.17,9/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1701.4,0.3,(7/2), , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1716.4,0.3,15/2-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1743.75,0.2,11/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1789.58,0.17,9/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1861.8,0.3,9/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,1876.3,0.3,19/2-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,2062,0.3,13/2+, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,2092.75,0.2,(9/2)-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,2123.7,0.4,23/2-, , , , , , , , , , , , , , , , , , , , ,
54,79,Xe,3000, ,(7/2+), , , , , , , , , , , , , , , , , , , , ,

